date,station,temperature,humidity
2017-02-09,112,6.7,88.25
2017-02-09,913,-15.75,74.25
2017-02-09,1009,11.65,55.0
2017-02-10,301,2.08,56.5
2017-02-10,201,10.9,47.75
2017-02-10,601,9.58,50.5
2017-02-10,302,4.25,54.75
2017-02-10,306,3.95,42.25
2017-02-10,303,3.35,65.75
2017-02-10,602,10.38,48.25
2017-02-10,401,4.33,54.5
2017-02-10,304,3.18,56.5
2017-02-10,305,2.5,62.5
2017-02-10,307,4.18,41.25
2017-02-10,403,3.25,63.25
2017-02-10,404,3.55,60.75
2017-02-10,402,4.68,71.25
2017-02-10,308,4.33,44.5
2017-02-10,801,-6.63,67.25
2017-02-10,802,-7.1,76.25
2017-02-10,803,-5.33,62.75
2017-02-10,501,-5.55,58.75
2017-02-10,103,10.3,74.5
2017-02-10,101,6.3,90.25
2017-02-10,102,4.4,97.75
2017-02-10,105,11.58,68.0
2017-02-10,104,8.93,78.0
2017-02-10,106,11.95,66.25
2017-02-10,503,-4.53,39.5
2017-02-10,107,7.23,87.5
2017-02-10,704,1.7,67.25
2017-02-10,701,1.33,69.0
2017-02-10,702,1.18,70.25
2017-02-10,108,9.4,50.5
2017-02-10,703,0.53,79.5
2017-02-10,707,2.23,72.5
2017-02-10,706,3.05,59.75
2017-02-10,405,2.7,74.25
2017-02-10,708,1.88,65.75
2017-02-10,109,5.73,87.75
2017-02-10,804,-5.1,64.75
2017-02-10,110,3.4,92.0
2017-02-10,111,12.85,64.5
2017-02-10,901,-13.13,80.5
2017-02-10,902,-12.9,76.25
2017-02-10,903,-12.83,72.25
2017-02-10,904,-13.43,82.5
2017-02-10,907,-12.28,77.75
2017-02-10,906,-12.83,77.75
2017-02-10,905,-13.63,81.5
2017-02-10,909,-14.1,80.0
2017-02-10,908,-13.98,82.0
2017-02-10,910,-13.7,81.75
2017-02-10,912,-12.93,81.0
2017-02-10,911,-12.93,73.25
2017-02-10,1001,11.4,56.75
2017-02-10,1002,11.08,54.0
2017-02-10,1003,10.5,57.0
2017-02-10,1005,12.4,51.25
2017-02-10,1006,10.6,55.75
2017-02-10,1007,11.3,55.0
2017-02-10,1008,12.45,52.75
2017-02-10,1004,11.4,47.75
2017-02-10,112,5.73,93.5
2017-02-10,913,-12.9,75.5
2017-02-10,1009,11.8,53.75
2017-02-11,301,2.3,53.75
2017-02-11,201,12.7,46.0
2017-02-11,601,10.15,45.75
2017-02-11,302,5.33,46.75
2017-02-11,306,4.5,32.75
2017-02-11,303,4.38,58.25
2017-02-11,401,6.23,38.0
2017-02-11,602,11.2,47.75
2017-02-11,304,3.75,49.0
2017-02-11,305,3.03,58.75
2017-02-11,307,4.73,31.75
2017-02-11,403,3.93,60.75
2017-02-11,404,4.18,56.25
2017-02-11,402,6.25,59.25
2017-02-11,308,3.63,39.25
2017-02-11,801,-5.9,48.75
2017-02-11,802,-5.33,58.25
2017-02-11,803,-5.93,58.0
2017-02-11,501,-6.08,59.25
2017-02-11,103,7.08,87.25
2017-02-11,101,3.58,93.0
2017-02-11,102,2.88,95.25
2017-02-11,105,7.58,79.0
2017-02-11,104,5.9,81.5
2017-02-11,106,9.1,72.0
2017-02-11,503,-7.15,47.75
2017-02-11,107,5.68,83.75
2017-02-11,704,2.95,49.0
2017-02-11,701,2.73,45.75
2017-02-11,702,2.25,48.5
2017-02-11,108,9.53,49.5
2017-02-11,703,1.95,47.0
2017-02-11,707,3.2,50.25
2017-02-11,706,4.55,41.5
2017-02-11,405,3.85,70.5
2017-02-11,708,3.55,45.5
2017-02-11,109,4.33,86.75
2017-02-11,804,-4.98,57.0
2017-02-11,110,2.83,88.75
2017-02-11,111,9.8,69.75
2017-02-11,901,-11.55,79.75
2017-02-11,910,-11.6,81.5
2017-02-11,912,-11.63,81.5
2017-02-11,911,-10.95,75.0
2017-02-11,902,-11.25,79.75
2017-02-11,903,-10.73,78.75
2017-02-11,904,-11.15,81.75
2017-02-11,907,-10.35,76.5
2017-02-11,906,-11.08,79.25
2017-02-11,905,-11.9,85.0
2017-02-11,909,-11.63,80.75
2017-02-11,908,-12.2,82.25
2017-02-11,1001,11.53,48.5
2017-02-11,1002,11.4,46.25
2017-02-11,1003,11.0,52.0
2017-02-11,1004,11.95,45.25
2017-02-11,1005,13.03,45.75
2017-02-11,1006,11.08,49.75
2017-02-11,1007,11.28,52.5
2017-02-11,1008,12.53,46.0
2017-02-11,112,2.45,100.0
2017-02-11,913,-11.13,78.5
2017-02-11,1009,11.9,46.5
2017-02-12,301,3.9,53.75
2017-02-12,201,14.1,60.5
2017-02-12,302,6.63,54.5
2017-02-12,601,10.73,47.5
2017-02-12,306,6.15,46.5
2017-02-12,303,5.15,60.5
2017-02-12,401,8.33,44.75
2017-02-12,602,11.9,42.5
2017-02-12,403,5.23,61.5
2017-02-12,304,5.48,50.5
2017-02-12,305,4.6,61.5
2017-02-12,404,5.33,67.5
2017-02-12,307,5.85,41.5
2017-02-12,402,6.8,72.25
2017-02-12,308,5.08,54.75
2017-02-12,801,-4.93,35.0
2017-02-12,802,-3.4,41.0
2017-02-12,803,-4.25,47.0
2017-02-12,501,-2.2,40.75
2017-02-12,103,10.28,73.0
2017-02-12,101,9.18,73.5
2017-02-12,102,7.15,88.0
2017-02-12,105,11.15,66.75
2017-02-12,104,10.6,67.25
2017-02-12,106,12.55,61.0
2017-02-12,503,-3.78,45.5
2017-02-12,107,8.55,82.5
2017-02-12,704,5.38,57.25
2017-02-12,701,5.55,49.75
2017-02-12,702,4.63,60.0
2017-02-12,108,13.58,47.25
2017-02-12,703,5.18,54.25
2017-02-12,707,5.4,56.75
2017-02-12,706,6.58,50.75
2017-02-12,405,4.33,76.25
2017-02-12,708,6.3,46.25
2017-02-12,109,6.78,85.0
2017-02-12,804,-3.0,46.5
2017-02-12,110,5.6,89.5
2017-02-12,111,11.85,66.25
2017-02-12,901,-13.28,77.5
2017-02-12,908,-11.45,75.5
2017-02-12,909,-13.45,75.75
2017-02-12,911,-12.43,70.5
2017-02-12,912,-12.65,78.75
2017-02-12,910,-16.45,76.0
2017-02-12,902,-13.6,79.25
2017-02-12,903,-13.55,79.25
2017-02-12,904,-13.85,80.25
2017-02-12,906,-14.43,76.25
2017-02-12,905,-14.23,80.0
2017-02-12,907,-10.48,72.5
2017-02-12,1001,13.0,50.25
2017-02-12,1002,13.18,41.5
2017-02-12,1003,12.23,53.25
2017-02-12,1004,13.48,40.0
2017-02-12,1005,13.68,53.5
2017-02-12,1006,13.15,43.75
2017-02-12,1007,12.28,62.25
2017-02-12,1008,13.83,45.0
2017-02-12,112,7.9,80.0
2017-02-12,913,-10.9,77.0
2017-02-12,1009,13.45,42.0
2017-02-13,301,7.03,52.0
2017-02-13,201,15.25,64.75
2017-02-13,302,8.03,61.25
2017-02-13,601,12.65,50.25
2017-02-13,306,8.93,47.5
2017-02-13,401,10.35,45.5
2017-02-13,303,7.25,59.25
2017-02-13,403,8.15,58.5
2017-02-13,602,12.75,50.75
2017-02-13,404,7.05,67.0
2017-02-13,304,8.1,53.5
2017-02-13,305,7.35,58.5
2017-02-13,402,9.13,68.75
2017-02-13,307,8.38,49.75
2017-02-13,308,7.38,64.0
2017-02-13,801,-2.73,39.5
2017-02-13,802,-1.75,43.75
2017-02-13,803,-2.08,41.75
2017-02-13,501,-0.15,36.75
2017-02-13,103,11.18,67.25
2017-02-13,101,11.9,65.75
2017-02-13,102,10.4,70.0
2017-02-13,105,11.93,65.0
2017-02-13,104,11.93,65.5
2017-02-13,106,12.15,65.0
2017-02-13,503,-0.23,40.75
2017-02-13,107,13.15,69.25
2017-02-13,704,9.05,56.25
2017-02-13,108,16.98,48.25
2017-02-13,701,8.73,54.0
2017-02-13,702,8.6,55.0
2017-02-13,703,7.73,52.0
2017-02-13,707,8.2,59.0
2017-02-13,706,9.38,56.75
2017-02-13,405,6.3,73.75
2017-02-13,708,9.5,53.0
2017-02-13,109,12.3,66.75
2017-02-13,804,-1.28,44.25
2017-02-13,110,11.33,67.0
2017-02-13,111,12.0,67.75
2017-02-13,901,-15.1,77.5
2017-02-13,908,-13.85,77.0
2017-02-13,909,-13.78,74.5
2017-02-13,912,-15.48,78.75
2017-02-13,911,-14.9,76.25
2017-02-13,910,-17.78,75.25
2017-02-13,902,-17.25,80.5
2017-02-13,903,-16.35,80.0
2017-02-13,904,-16.58,76.25
2017-02-13,905,-16.45,80.25
2017-02-13,906,-16.58,77.25
2017-02-13,907,-11.88,72.5
2017-02-13,1001,13.4,57.5
2017-02-13,1002,14.28,53.25
2017-02-13,1003,13.48,62.5
2017-02-13,1004,12.05,61.25
2017-02-13,1005,13.18,65.0
2017-02-13,1006,13.5,58.75
2017-02-13,1007,11.28,75.75
2017-02-13,1008,14.3,64.5
2017-02-13,112,9.08,75.5
2017-02-13,913,-14.23,81.5
2017-02-13,1009,14.95,48.5
2017-02-14,301,7.03,55.25
2017-02-14,201,17.63,50.25
2017-02-14,302,10.4,50.75
2017-02-14,601,13.9,41.25
2017-02-14,401,12.65,39.25
2017-02-14,306,8.93,55.25
2017-02-14,303,8.78,60.25
2017-02-14,403,10.5,55.5
2017-02-14,404,10.25,55.75
2017-02-14,602,14.28,42.5
2017-02-14,402,11.2,62.0
2017-02-14,304,8.6,57.25
2017-02-14,305,7.83,59.75
2017-02-14,307,8.85,53.5
2017-02-14,308,7.65,67.25
2017-02-14,801,-2.73,37.75
2017-02-14,802,-1.5,45.25
2017-02-14,803,-2.3,44.75
2017-02-14,501,-1.15,43.0
2017-02-14,103,10.78,66.0
2017-02-14,101,11.9,65.0
2017-02-14,102,11.3,65.5
2017-02-14,105,11.78,63.5
2017-02-14,104,12.33,62.75
2017-02-14,106,11.88,63.75
2017-02-14,503,-2.03,44.5
2017-02-14,107,13.78,66.0
2017-02-14,108,16.08,43.75
2017-02-14,704,9.1,61.75
2017-02-14,701,9.1,59.75
2017-02-14,702,8.75,63.25
2017-02-14,703,7.63,65.5
2017-02-14,707,7.63,70.0
2017-02-14,706,10.63,57.75
2017-02-14,405,8.83,70.0
2017-02-14,708,9.63,59.5
2017-02-14,109,11.68,74.25
2017-02-14,804,-1.5,46.25
2017-02-14,110,10.9,60.75
2017-02-14,111,12.15,63.5
2017-02-14,901,-13.73,70.5
2017-02-14,908,-13.3,71.25
2017-02-14,909,-15.0,75.5
2017-02-14,911,-13.9,70.0
2017-02-14,912,-13.43,75.0
2017-02-14,910,-17.6,75.0
2017-02-14,903,-14.3,78.0
2017-02-14,902,-15.63,76.25
2017-02-14,904,-12.8,74.25
2017-02-14,907,-10.2,71.0
2017-02-14,906,-15.8,74.5
2017-02-14,905,-14.13,76.5
2017-02-14,1001,15.43,62.25
2017-02-14,1002,16.0,63.5
2017-02-14,1003,14.88,70.0
2017-02-14,1004,14.68,64.5
2017-02-14,1006,15.7,68.5
2017-02-14,1005,15.03,71.5
2017-02-14,1007,14.4,80.5
2017-02-14,1008,15.85,76.75
2017-02-14,112,8.43,74.0
2017-02-14,913,-12.78,73.0
2017-02-14,1009,16.53,60.5
2017-02-15,301,9.43,56.75
2017-02-15,201,17.93,50.5
2017-02-15,302,10.75,55.75
2017-02-15,601,14.08,57.75
2017-02-15,306,11.08,53.0
2017-02-15,401,14.35,45.0
2017-02-15,303,9.98,65.0
2017-02-15,403,11.0,60.0
2017-02-15,404,11.08,62.75
2017-02-15,402,12.75,70.0
2017-02-15,304,10.3,59.25
2017-02-15,305,9.95,61.0
2017-02-15,307,10.53,55.25
2017-02-15,602,15.0,54.75
2017-02-15,308,9.53,69.5
2017-02-15,801,0.5,20.0
2017-02-15,802,2.4,21.25
2017-02-15,803,-0.3,35.75
2017-02-15,501,2.3,27.75
2017-02-15,103,9.88,82.75
2017-02-15,101,10.65,74.5
2017-02-15,102,9.5,81.25
2017-02-15,105,11.33,68.25
2017-02-15,104,11.08,75.75
2017-02-15,503,1.78,32.75
2017-02-15,106,11.58,66.75
2017-02-15,107,11.9,77.25
2017-02-15,704,9.3,86.5
2017-02-15,701,9.33,87.25
2017-02-15,702,8.2,91.75
2017-02-15,108,14.55,50.0
2017-02-15,703,6.65,88.0
2017-02-15,707,6.7,84.5
2017-02-15,706,10.65,80.0
2017-02-15,405,11.05,72.0
2017-02-15,708,9.7,85.75
2017-02-15,109,10.1,85.75
2017-02-15,804,-0.3,35.0
2017-02-15,110,10.23,77.75
2017-02-15,111,11.68,66.5
2017-02-15,901,-3.58,56.5
2017-02-15,903,-7.15,67.75
2017-02-15,902,-7.75,68.25
2017-02-15,904,-8.3,71.5
2017-02-15,906,-8.9,70.5
2017-02-15,905,-9.48,71.5
2017-02-15,907,-6.4,61.75
2017-02-15,908,-4.05,56.0
2017-02-15,909,-9.35,73.25
2017-02-15,911,-4.95,62.0
2017-02-15,912,-3.88,60.25
2017-02-15,910,-9.85,74.25
2017-02-15,1001,17.53,69.5
2017-02-15,1002,18.35,70.75
2017-02-15,1003,17.48,70.5
2017-02-15,1006,17.78,72.0
2017-02-15,1005,16.93,78.25
2017-02-15,1007,15.65,86.0
2017-02-15,1008,18.05,77.75
2017-02-15,1004,15.93,78.75
2017-02-15,112,7.8,85.25
2017-02-15,913,-5.55,67.0
2017-02-15,1009,18.28,71.25
2017-02-16,301,13.48,63.5
2017-02-16,201,18.4,71.75
2017-02-16,601,15.1,72.75
2017-02-16,306,16.48,52.0
2017-02-16,401,17.2,58.75
2017-02-16,303,13.03,71.0
2017-02-16,403,16.55,56.25
2017-02-16,404,15.23,65.5
2017-02-16,402,16.33,65.5
2017-02-16,304,14.35,65.0
2017-02-16,307,14.4,59.75
2017-02-16,305,13.95,63.75
2017-02-16,308,12.7,76.25
2017-02-16,602,15.58,75.0
2017-02-16,801,-1.35,22.25
2017-02-16,802,0.3,21.25
2017-02-16,803,-0.48,26.5
2017-02-16,501,0.55,22.0
2017-02-16,103,10.88,66.5
2017-02-16,101,11.68,65.0
2017-02-16,102,10.2,63.75
2017-02-16,105,12.45,59.0
2017-02-16,104,12.63,58.5
2017-02-16,503,0.88,23.25
2017-02-16,106,12.18,61.25
2017-02-16,107,13.25,62.75
2017-02-16,704,13.53,72.75
2017-02-16,702,13.5,72.75
2017-02-16,701,13.3,72.75
2017-02-16,703,12.95,73.25
2017-02-16,108,17.05,47.25
2017-02-16,707,14.05,67.75
2017-02-16,706,14.43,68.0
2017-02-16,302,13.5,69.75
2017-02-16,405,16.0,65.25
2017-02-16,708,13.68,71.25
2017-02-16,109,13.1,66.0
2017-02-16,804,-0.48,27.75
2017-02-16,110,10.3,64.25
2017-02-16,111,13.08,62.25
2017-02-16,901,-4.48,71.25
2017-02-16,909,-3.23,64.25
2017-02-16,908,-3.68,63.75
2017-02-16,912,-4.85,70.75
2017-02-16,910,-5.05,75.25
2017-02-16,911,-3.88,64.0
2017-02-16,902,-4.63,77.5
2017-02-16,903,-4.5,77.0
2017-02-16,904,-5.3,74.5
2017-02-16,906,-5.1,73.5
2017-02-16,907,-5.35,73.75
2017-02-16,905,-5.3,80.0
2017-02-16,1001,18.7,76.75
2017-02-16,1002,18.55,82.25
2017-02-16,1003,17.9,81.25
2017-02-16,1005,19.13,77.75
2017-02-16,1006,18.0,84.5
2017-02-16,1007,19.03,78.5
2017-02-16,1008,19.25,84.25
2017-02-16,1004,19.0,76.25
2017-02-16,112,9.2,69.5
2017-02-16,913,-4.3,74.75
2017-02-16,1009,18.55,82.75
2017-02-17,301,8.9,87.25
2017-02-17,201,20.05,68.25
2017-02-17,302,13.63,78.25
2017-02-17,601,18.08,71.75
2017-02-17,303,12.43,81.0
2017-02-17,306,11.75,77.5
2017-02-17,401,12.33,65.75
2017-02-17,602,18.13,74.5
2017-02-17,403,11.0,70.5
2017-02-17,305,10.15,86.5
2017-02-17,304,10.13,88.0
2017-02-17,307,10.8,76.5
2017-02-17,404,10.85,64.25
2017-02-17,402,11.33,70.25
2017-02-17,308,10.15,83.25
2017-02-17,801,-0.68,32.25
2017-02-17,802,-1.58,36.0
2017-02-17,803,-0.5,35.0
2017-02-17,501,-1.75,40.0
2017-02-17,103,12.68,53.5
2017-02-17,101,12.75,53.0
2017-02-17,102,10.65,58.5
2017-02-17,105,11.55,57.75
2017-02-17,104,12.68,55.5
2017-02-17,106,10.93,59.25
2017-02-17,503,-1.13,43.75
2017-02-17,107,13.45,59.0
2017-02-17,704,14.23,74.5
2017-02-17,701,14.25,76.75
2017-02-17,702,13.35,81.0
2017-02-17,108,20.13,31.25
2017-02-17,703,12.38,81.25
2017-02-17,707,13.0,77.75
2017-02-17,706,15.53,69.25
2017-02-17,405,11.03,72.25
2017-02-17,708,15.08,72.0
2017-02-17,109,12.53,58.25
2017-02-17,804,0.2,33.5
2017-02-17,110,10.8,60.0
2017-02-17,111,11.73,60.5
2017-02-17,901,-14.35,58.25
2017-02-17,912,-15.33,58.75
2017-02-17,911,-14.45,58.5
2017-02-17,902,-15.13,56.0
2017-02-17,904,-14.35,62.75
2017-02-17,903,-15.08,56.75
2017-02-17,907,-13.28,54.25
2017-02-17,905,-14.75,65.75
2017-02-17,906,-14.38,60.0
2017-02-17,909,-13.05,55.0
2017-02-17,908,-13.18,57.0
2017-02-17,910,-15.9,65.75
2017-02-17,1001,20.08,73.75
2017-02-17,1002,19.93,77.5
2017-02-17,1003,18.65,82.5
2017-02-17,1005,20.13,76.75
2017-02-17,1006,20.43,76.0
2017-02-17,1007,19.15,81.0
2017-02-17,1008,20.03,82.75
2017-02-17,1004,19.33,82.75
2017-02-17,112,10.43,57.0
2017-02-17,913,-13.48,53.75
2017-02-17,1009,19.53,81.0
2017-02-18,201,20.25,68.5
2017-02-18,301,7.53,81.25
2017-02-18,601,15.63,81.5
2017-02-18,302,9.03,82.75
2017-02-18,306,7.5,86.0
2017-02-18,303,8.55,85.0
2017-02-18,401,10.25,67.5
2017-02-18,602,17.1,76.75
2017-02-18,403,9.55,73.25
2017-02-18,304,8.43,81.0
2017-02-18,404,9.5,67.0
2017-02-18,305,8.4,80.75
2017-02-18,402,10.0,69.25
2017-02-18,307,8.1,74.5
2017-02-18,308,7.68,80.5
2017-02-18,801,1.0,30.75
2017-02-18,802,1.18,34.25
2017-02-18,803,-0.48,39.0
2017-02-18,501,1.83,33.0
2017-02-18,103,12.03,64.5
2017-02-18,101,12.63,59.25
2017-02-18,102,10.58,66.75
2017-02-18,105,12.38,57.5
2017-02-18,104,11.5,66.25
2017-02-18,106,11.65,60.5
2017-02-18,503,0.18,37.75
2017-02-18,107,12.68,68.0
2017-02-18,704,13.53,77.25
2017-02-18,701,13.5,80.0
2017-02-18,702,13.0,80.75
2017-02-18,108,18.15,41.0
2017-02-18,703,12.83,80.75
2017-02-18,707,14.5,76.25
2017-02-18,706,15.15,72.5
2017-02-18,405,9.5,72.5
2017-02-18,708,14.45,76.75
2017-02-18,109,12.38,69.25
2017-02-18,804,0.53,37.75
2017-02-18,110,10.25,72.5
2017-02-18,111,12.23,60.25
2017-02-18,901,-19.95,64.0
2017-02-18,912,-20.2,69.0
2017-02-18,911,-18.9,58.5
2017-02-18,910,-22.33,62.75
2017-02-18,902,-21.33,66.5
2017-02-18,903,-21.08,65.75
2017-02-18,904,-19.7,60.5
2017-02-18,907,-16.5,49.75
2017-02-18,906,-21.18,62.5
2017-02-18,905,-20.9,65.75
2017-02-18,909,-18.93,67.25
2017-02-18,908,-18.0,70.25
2017-02-18,1001,20.7,65.5
2017-02-18,1002,21.03,66.75
2017-02-18,1003,19.75,75.0
2017-02-18,1006,21.25,68.75
2017-02-18,1005,20.23,71.5
2017-02-18,1007,18.9,82.75
2017-02-18,1008,21.4,72.5
2017-02-18,1004,19.9,74.25
2017-02-18,112,10.53,65.5
2017-02-18,913,-18.6,64.0
2017-02-18,1009,21.63,64.25
2017-02-19,301,12.63,75.5
2017-02-19,201,17.33,84.25
2017-02-19,601,15.85,76.0
2017-02-19,401,14.9,72.75
2017-02-19,306,13.55,75.0
2017-02-19,303,12.05,82.5
2017-02-19,403,14.15,74.0
2017-02-19,404,13.28,76.75
2017-02-19,402,13.93,77.5
2017-02-19,304,12.18,78.75
2017-02-19,307,13.08,73.75
2017-02-19,305,12.73,75.5
2017-02-19,308,13.35,75.25
2017-02-19,602,17.75,72.25
2017-02-19,801,3.45,24.75
2017-02-19,802,5.05,18.5
2017-02-19,803,3.9,23.5
2017-02-19,501,3.23,25.75
2017-02-19,103,13.38,60.75
2017-02-19,101,13.9,62.5
2017-02-19,102,12.58,64.0
2017-02-19,105,13.43,61.25
2017-02-19,104,14.25,59.0
2017-02-19,503,1.98,35.75
2017-02-19,106,13.3,60.0
2017-02-19,107,14.85,64.0
2017-02-19,702,15.3,69.25
2017-02-19,704,15.28,69.5
2017-02-19,701,15.13,70.75
2017-02-19,703,15.2,68.5
2017-02-19,108,22.08,31.75
2017-02-19,707,17.1,64.0
2017-02-19,706,16.65,63.75
2017-02-19,302,10.95,86.0
2017-02-19,405,13.63,79.5
2017-02-19,708,15.63,68.75
2017-02-19,109,14.43,65.0
2017-02-19,804,4.03,26.0
2017-02-19,110,12.28,64.0
2017-02-19,111,13.18,62.25
2017-02-19,901,-15.98,66.25
2017-02-19,905,-17.9,57.75
2017-02-19,907,-17.03,54.5
2017-02-19,908,-14.98,75.0
2017-02-19,909,-16.78,72.75
2017-02-19,911,-13.8,72.0
2017-02-19,912,-13.78,70.5
2017-02-19,910,-18.95,72.75
2017-02-19,903,-16.5,61.0
2017-02-19,902,-16.35,61.5
2017-02-19,904,-17.33,62.0
2017-02-19,906,-17.5,63.75
2017-02-19,1001,20.7,58.25
2017-02-19,1002,19.6,67.25
2017-02-19,1003,19.35,73.5
2017-02-19,1007,20.28,68.0
2017-02-19,1008,19.13,79.0
2017-02-19,1004,20.73,58.0
2017-02-19,1005,20.4,66.75
2017-02-19,1006,20.85,61.75
2017-02-19,112,10.95,69.5
2017-02-19,913,-15.35,64.25
2017-02-19,1009,19.58,69.5
2017-02-20,301,10.4,77.25
2017-02-20,201,20.9,85.75
2017-02-20,401,14.18,70.0
2017-02-20,303,12.23,80.75
2017-02-20,306,11.58,74.25
2017-02-20,403,13.25,70.0
2017-02-20,602,18.58,91.75
2017-02-20,404,12.3,68.5
2017-02-20,402,13.55,69.25
2017-02-20,305,12.48,71.5
2017-02-20,304,11.45,76.75
2017-02-20,307,11.43,72.25
2017-02-20,308,11.13,76.0
2017-02-20,801,1.13,40.5
2017-02-20,802,-0.1,42.75
2017-02-20,803,1.5,39.0
2017-02-20,501,0.48,36.25
2017-02-20,103,14.1,51.0
2017-02-20,101,13.83,58.25
2017-02-20,102,13.98,52.0
2017-02-20,105,13.78,54.75
2017-02-20,104,13.2,58.75
2017-02-20,503,3.63,36.0
2017-02-20,106,15.23,51.0
2017-02-20,107,17.45,47.75
2017-02-20,704,14.55,77.0
2017-02-20,702,14.48,76.5
2017-02-20,701,14.63,76.75
2017-02-20,703,13.93,78.25
2017-02-20,108,21.43,35.0
2017-02-20,707,16.38,68.0
2017-02-20,706,15.88,70.5
2017-02-20,302,12.0,82.0
2017-02-20,601,17.45,90.5
2017-02-20,405,12.93,72.25
2017-02-20,708,15.08,74.25
2017-02-20,109,16.23,50.5
2017-02-20,804,2.83,35.5
2017-02-20,110,13.75,53.25
2017-02-20,111,12.2,68.5
2017-02-20,901,-15.93,63.5
2017-02-20,910,-14.95,54.75
2017-02-20,912,-15.2,61.25
2017-02-20,911,-15.5,54.75
2017-02-20,902,-14.98,52.0
2017-02-20,904,-13.85,52.5
2017-02-20,903,-14.63,52.5
2017-02-20,905,-14.1,55.25
2017-02-20,907,-13.33,46.5
2017-02-20,906,-14.28,60.75
2017-02-20,909,-14.23,66.75
2017-02-20,908,-15.78,64.75
2017-02-20,1001,19.78,81.0
2017-02-20,1002,19.73,84.25
2017-02-20,1003,20.98,79.5
2017-02-20,1008,20.63,82.0
2017-02-20,1004,19.8,84.25
2017-02-20,1005,20.08,81.5
2017-02-20,1006,20.15,83.25
2017-02-20,1007,20.48,79.0
2017-02-20,112,10.1,66.0
2017-02-20,913,-14.2,53.0
2017-02-20,1009,20.0,85.0
2017-02-21,201,20.0,85.25
2017-02-21,301,6.28,67.5
2017-02-21,302,8.73,58.75
2017-02-21,601,15.18,77.5
2017-02-21,401,5.78,76.75
2017-02-21,303,9.2,57.75
2017-02-21,306,6.85,74.5
2017-02-21,403,4.68,76.0
2017-02-21,602,17.25,71.75
2017-02-21,404,3.85,76.5
2017-02-21,402,4.6,77.5
2017-02-21,305,8.0,61.75
2017-02-21,304,7.38,67.5
2017-02-21,307,6.93,67.0
2017-02-21,308,6.7,72.0
2017-02-21,801,-4.05,74.25
2017-02-21,802,-5.35,82.25
2017-02-21,803,-2.65,62.5
2017-02-21,501,-5.5,76.5
2017-02-21,103,14.75,52.25
2017-02-21,101,14.6,59.5
2017-02-21,102,14.1,61.25
2017-02-21,105,13.98,62.75
2017-02-21,104,14.83,57.0
2017-02-21,106,15.6,56.75
2017-02-21,503,-3.73,62.0
2017-02-21,107,16.2,60.5
2017-02-21,704,15.75,77.25
2017-02-21,702,15.45,78.75
2017-02-21,701,15.35,79.75
2017-02-21,703,14.68,80.0
2017-02-21,108,21.1,38.25
2017-02-21,707,16.58,73.0
2017-02-21,706,17.4,71.0
2017-02-21,405,4.3,79.5
2017-02-21,708,15.98,78.25
2017-02-21,109,17.48,50.0
2017-02-21,804,-2.13,63.5
2017-02-21,110,14.68,55.25
2017-02-21,111,14.0,67.0
2017-02-21,901,-10.58,52.5
2017-02-21,908,-12.85,56.75
2017-02-21,909,-13.45,62.5
2017-02-21,911,-10.7,55.75
2017-02-21,912,-12.95,62.25
2017-02-21,910,-13.78,62.25
2017-02-21,903,-13.0,66.25
2017-02-21,902,-13.28,64.5
2017-02-21,904,-12.25,59.25
2017-02-21,907,-10.28,54.25
2017-02-21,906,-14.15,66.5
2017-02-21,905,-13.88,67.5
2017-02-21,1001,21.6,77.75
2017-02-21,1002,21.5,82.0
2017-02-21,1003,22.13,79.5
2017-02-21,1008,22.18,80.5
2017-02-21,1004,21.45,85.75
2017-02-21,1005,22.18,78.75
2017-02-21,1006,21.53,82.75
2017-02-21,1007,21.68,81.0
2017-02-21,112,10.7,70.75
2017-02-21,913,-9.73,54.25
2017-02-21,1009,21.63,82.5
2017-02-22,301,5.68,85.75
2017-02-22,201,20.18,91.25
2017-02-22,306,5.95,93.75
2017-02-22,303,8.2,84.5
2017-02-22,602,17.25,96.25
2017-02-22,304,6.68,88.75
2017-02-22,305,7.3,82.5
2017-02-22,307,6.55,79.75
2017-02-22,401,2.3,84.25
2017-02-22,308,6.4,84.5
2017-02-22,403,1.6,87.0
2017-02-22,404,1.93,84.0
2017-02-22,402,2.95,81.5
2017-02-22,801,-6.78,75.75
2017-02-22,802,-7.53,83.5
2017-02-22,803,-4.53,73.75
2017-02-22,501,-4.38,77.0
2017-02-22,103,15.18,47.5
2017-02-22,101,15.4,52.75
2017-02-22,102,14.65,54.0
2017-02-22,105,15.05,51.25
2017-02-22,104,14.48,54.75
2017-02-22,106,14.2,59.5
2017-02-22,503,-2.05,67.75
2017-02-22,107,15.33,60.5
2017-02-22,108,15.85,59.5
2017-02-22,704,5.1,86.5
2017-02-22,701,5.05,90.0
2017-02-22,702,4.48,91.75
2017-02-22,703,3.15,97.0
2017-02-22,707,4.4,93.25
2017-02-22,706,6.6,81.75
2017-02-22,302,7.85,78.5
2017-02-22,601,16.38,96.25
2017-02-22,405,2.5,85.75
2017-02-22,708,5.35,89.0
2017-02-22,109,16.0,51.5
2017-02-22,804,-4.9,72.5
2017-02-22,110,13.33,63.0
2017-02-22,111,13.98,64.75
2017-02-22,901,-4.78,72.0
2017-02-22,905,-6.4,84.75
2017-02-22,907,-6.25,81.5
2017-02-22,908,-6.05,88.0
